,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id
132,2008,サテライトリーグ Ｅグループ,第３日,04/14(月),14:00,京都,0-1,Ｇ大阪,東城陽Ｇ,130,,
133,2008,サテライトリーグ Ｆグループ,第４日,04/14(月),14:00,鳥栖,0-2,熊本,小郡,200,,
134,2008,ＹＮＣ 予選Ａグループ,第３節,04/16(水),19:00,浦和,1-1,京都,駒場,15973,フジテレビ７２１／フジテレビ７３９【＋ＣＳＨＤ】（録）／テレ玉,10738
135,2008,ＹＮＣ 予選Ａグループ,第３節,04/16(水),19:00,名古屋,2-0,神戸,瑞穂陸,4154,東海テレビ（録）／フジテレビ７３９【＋ＣＳＨＤ】（録）,10739
136,2008,ＹＮＣ 予選Ｂグループ,第３節,04/16(水),19:00,清水,5-0,東京Ｖ,日本平,8213,,10750
137,2008,ＹＮＣ 予選Ｂグループ,第３節,04/16(水),19:34,Ｆ東京,1-1,磐田,味スタ,11448,ＴＯＫＹＯ　ＭＸ／フジテレビ７３９【＋ＣＳＨＤ】（録）,10751
138,2008,ＹＮＣ 予選Ｃグループ,第３節,04/16(水),19:00,千葉,0-0,札幌,フクアリ,7495,,10762
139,2008,ＹＮＣ 予選Ｃグループ,第３節,04/16(水),19:00,川崎Ｆ,3-0,柏,等々力,9248,,10763
140,2008,ＹＮＣ 予選Ｄグループ,第３節,04/16(水),19:00,横浜FM,4-0,大宮,ニッパ球,6437,,10774
141,2008,ＹＮＣ 予選Ｄグループ,第３節,04/16(水),19:00,新潟,1-1,大分,東北電ス,16159,,10775
142,2008,Ｊ１,第７節第１日,04/19(土),13:03,名古屋,3-2,千葉,瑞穂陸,12214,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10857
143,2008,Ｊ１,第７節第１日,04/19(土),16:00,新潟,1-0,京都,東北電ス,27115,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ新潟／ＮＨＫ京都,10860
144,2008,Ｊ１,第７節第１日,04/19(土),16:04,鹿島,0-0,Ｇ大阪,カシマ,17292,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ総合,10858
145,2008,Ｊ１,第７節第１日,04/19(土),16:04,Ｆ東京,4-2,川崎Ｆ,味スタ,22283,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＴＯＫＹＯ　ＭＸ（録）,10859
146,2008,Ｊ１,第７節第１日,04/19(土),16:05,神戸,1-1,札幌,ホムスタ,11126,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ,10861
147,2008,Ｊ１,第７節第１日,04/19(土),19:02,柏,5-1,東京Ｖ,柏,8525,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）,10862
148,2008,Ｊ１,第７節第１日,04/19(土),19:04,横浜FM,1-1,清水,日産ス,19763,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ,10863
149,2008,Ｊ２,第８節第１日,04/19(土),14:03,岐阜,2-3,横浜FC,長良川,6269,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ岐阜,11158
150,2008,Ｊ２,第８節第１日,04/19(土),14:04,愛媛,1-1,仙台,ニンスタ,3271,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ松山,11159
151,2008,Ｊ１,第７節第２日,04/20(日),14:01,浦和,0-0,大宮,埼玉,50997,スカパー！・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／テレ玉（録）,10864
152,2008,Ｊ１,第７節第２日,04/20(日),14:04,磐田,1-1,大分,ヤマハ,11229,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／静岡放送,10865
153,2008,Ｊ２,第８節第２日,04/20(日),13:04,草津,1-1,山形,正田スタ,3903,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）,11160
154,2008,Ｊ２,第８節第２日,04/20(日),13:04,Ｃ大阪,1-0,熊本,長居,8382,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11161
155,2008,Ｊ２,第８節第２日,04/20(日),13:05,福岡,2-0,鳥栖,レベスタ,11368,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11162
156,2008,Ｊ２,第８節第２日,04/20(日),16:04,広島,1-2,甲府,広島ビ,10746,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11163
157,2008,Ｊ２,第８節第２日,04/20(日),16:04,徳島,2-0,水戸,鳴門大塚,3283,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11164
158,2008,サテライトリーグ Ａグループ,第２日,04/20(日),13:00,湘南,1-1,札幌,馬入,400,,
159,2008,サテライトリーグ Ａグループ,第２日,04/20(日),14:00,柏,3-4,横浜FM,柏,1132,,
160,2008,サテライトリーグ Ｂグループ,第３日,04/20(日),14:00,仙台,1-1,新潟,ユアスタ,1800,,
161,2008,サテライトリーグ Ｄグループ,第２日,04/20(日),14:00,清水,2-0,名古屋,三保Ｇ,947,,
162,2008,サテライトリーグ Ｅグループ,第４日,04/20(日),14:00,神戸,2-2,京都,三木陸,300,,
163,2008,Ｊ１,第８節第１日,04/26(土),13:04,清水,1-0,Ｆ東京,日本平,14145,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ静岡,10866
164,2008,Ｊ１,第８節第１日,04/26(土),13:33,札幌,0-1,新潟,札幌ド,13055,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／札幌テレビ,10867
165,2008,Ｊ１,第８節第１日,04/26(土),14:05,東京Ｖ,2-0,名古屋,味スタ,11997,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／日本テレビ（録）,10868
166,2008,Ｊ１,第８節第１日,04/26(土),14:05,大分,1-0,横浜FM,九石ド,16433,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ大分,10869
167,2008,Ｊ１,第８節第１日,04/26(土),16:04,京都,0-4,浦和,西京極,19680,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＫＢＳ京都（録）,10870
168,2008,Ｊ１,第８節第１日,04/26(土),19:03,千葉,1-2,磐田,フクアリ,13083,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10871
169,2008,Ｊ１,第８節第１日,04/26(土),19:04,川崎Ｆ,3-2,柏,等々力,14426,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ,10872
170,2008,Ｊ２,第９節第１日,04/26(土),13:03,横浜FC,1-1,Ｃ大阪,ニッパ球,4316,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11166
171,2008,Ｊ２,第９節第１日,04/26(土),13:03,鳥栖,2-1,徳島,ベアスタ,4487,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11167
172,2008,Ｊ２,第９節第１日,04/26(土),13:04,山形,0-0,福岡,ＮＤスタ,3012,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビユー山形,11165
173,2008,Ｊ２,第９節第１日,04/26(土),14:03,甲府,1-0,愛媛,小瀬,8305,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／山梨放送,11168
174,2008,Ｊ２,第９節第１日,04/26(土),15:03,熊本,1-2,広島,熊本,5822,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ熊本,11169
175,2008,Ｊ２,第９節第１日,04/26(土),16:03,湘南,4-2,岐阜,平塚,3543,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11171
176,2008,Ｊ２,第９節第１日,04/26(土),16:04,仙台,3-3,水戸,ユアスタ,11755,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11170
177,2008,Ｊ１,第８節第２日,04/27(日),16:00,大宮,1-1,鹿島,ＮＡＣＫ,11884,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）,10873
178,2008,Ｊ１,第８節第２日,04/27(日),16:04,神戸,2-1,Ｇ大阪,ホムスタ,19014,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ神戸,10874
179,2008,Ｊ１,第９節第１日,04/29(火・祝),14:04,柏,0-2,清水,柏,11012,スカパー！・ｅ２（ＴＢＳチャンネル）／千葉テレビ／ＢＳ－ｉ,10875
180,2008,Ｊ１,第９節第１日,04/29(火・祝),14:04,磐田,2-0,京都,ヤマハ,11642,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／静岡放送,10876
181,2008,Ｊ１,第９節第１日,04/29(火・祝),15:04,新潟,0-0,東京Ｖ,東北電ス,35788,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟放送,10877
182,2008,Ｊ１,第９節第１日,04/29(火・祝),16:00,浦和,4-2,札幌,埼玉,48031,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉,10878
183,2008,Ｊ１,第９節第１日,04/29(火・祝),16:04,Ｆ東京,1-0,大分,味スタ,20283,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＴＯＫＹＯ　ＭＸ（録）,10879
184,2008,Ｊ１,第９節第１日,04/29(火・祝),19:03,名古屋,1-2,川崎Ｆ,瑞穂陸,15061,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）,10881
185,2008,Ｊ１,第９節第１日,04/29(火・祝),19:04,横浜FM,3-0,千葉,日産ス,20220,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ,10880
186,2008,Ｊ２,第１０節第１日,04/29(火・祝),13:04,山形,1-0,湘南,ＮＤスタ,4787,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11172
187,2008,Ｊ２,第１０節第１日,04/29(火・祝),13:04,水戸,1-3,岐阜,笠松,1971,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11173
188,2008,Ｊ２,第１０節第１日,04/29(火・祝),13:04,徳島,1-4,広島,鳴門大塚,7254,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11174
189,2008,Ｊ２,第１０節第１日,04/29(火・祝),14:04,熊本,2-1,甲府,熊本,4464,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／熊本朝日放送,11176
190,2008,Ｊ２,第１０節第１日,04/29(火・祝),14:05,仙台,3-0,鳥栖,ユアスタ,13461,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／東北放送（録）,11175
191,2008,Ｊ２,第１０節第１日,04/29(火・祝),16:03,福岡,1-1,草津,レベスタ,6432,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11177
192,2008,Ｊ２,第１０節第１日,04/29(火・祝),17:04,愛媛,1-4,Ｃ大阪,ニンスタ,3782,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11178
193,2008,Ｊ１,第９節第２日,04/30(水),19:03,Ｇ大阪,2-3,大宮,万博,10081,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10883
194,2008,Ｊ１,第９節第２日,04/30(水),19:04,鹿島,2-2,神戸,カシマ,10221,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10882
195,2008,Ｊ１,第１０節第１日,05/03(土・祝),13:04,京都,1-0,札幌,西京極,12467,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都（録）,10884
196,2008,Ｊ１,第１０節第１日,05/03(土・祝),13:05,大分,3-1,新潟,九石ド,19273,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10885
197,2008,Ｊ１,第１０節第１日,05/03(土・祝),14:03,名古屋,1-2,Ｇ大阪,豊田ス,34436,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ名古屋,10887
198,2008,Ｊ１,第１０節第１日,05/03(土・祝),14:05,大宮,0-3,Ｆ東京,ＮＡＣＫ,12104,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ,10886
199,2008,Ｊ１,第１０節第１日,05/03(土・祝),15:00,東京Ｖ,3-2,横浜FM,国立,21798,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ,10888
200,2008,Ｊ１,第１０節第１日,05/03(土・祝),16:03,千葉,0-1,柏,フクアリ,14103,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10889
201,2008,Ｊ１,第１０節第１日,05/03(土・祝),16:03,清水,1-1,磐田,日本平,20330,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）,10890
202,2008,Ｊ１,第１０節第１日,05/03(土・祝),19:03,川崎Ｆ,3-2,鹿島,等々力,20280,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）,10891
203,2008,Ｊ１,第１０節第１日,05/03(土・祝),19:04,神戸,1-1,浦和,ホムスタ,23088,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ,10892
204,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,草津,0-0,甲府,正田スタ,6459,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／群馬テレビ（録）,11179
205,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,横浜FC,5-0,熊本,ニッパ球,4061,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11180
206,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,岐阜,0-3,愛媛,長良川,3524,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11182
207,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:04,鳥栖,3-0,水戸,ベアスタ,5507,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11183
208,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:05,湘南,4-0,福岡,平塚,6146,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11181
209,2008,Ｊ２,第１１節第１日,05/03(土・祝),16:04,Ｃ大阪,1-0,徳島,長居,9694,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11184
210,2008,Ｊ２,第１１節第１日,05/03(土・祝),16:04,広島,1-0,山形,広島ビ,14332,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11185
211,2008,サテライトリーグ Ｅグループ,第５日,05/04(日・祝),13:59,京都,1-1,Ｃ大阪,東城陽Ｇ,475,,
212,2008,Ｊ１,第１１節第１日,05/06(火・休),13:03,磐田,1-4,川崎Ｆ,ヤマハ,13602,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）,10894
213,2008,Ｊ１,第１１節第１日,05/06(火・休),13:05,札幌,1-3,東京Ｖ,札幌ド,16508,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ札幌,10893
214,2008,Ｊ１,第１１節第１日,05/06(火・休),14:04,柏,3-0,神戸,柏,9398,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／千葉テレビ,10895
215,2008,Ｊ１,第１１節第１日,05/06(火・休),14:34,新潟,3-0,清水,東北電ス,36403,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟テレビ２１,10896
216,2008,Ｊ１,第１１節第１日,05/06(火・休),15:00,横浜FM,1-1,大宮,日産ス,27988,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）,10898
217,2008,Ｊ１,第１１節第１日,05/06(火・休),15:04,Ｆ東京,0-1,名古屋,味スタ,30825,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ／ＴＯＫＹＯ　ＭＸ（録）,10897
218,2008,Ｊ１,第１１節第１日,05/06(火・休),16:00,浦和,3-0,千葉,埼玉,52008,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉,10899
219,2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,水戸,0-2,湘南,笠松,2653,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11186
220,2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,愛媛,0-0,山形,ニンスタ,3917,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11187
221,2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,福岡,2-4,熊本,レベスタ,10822,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ福岡／ＮＨＫ熊本,11188
222,2008,Ｊ２,第１２節第１日,05/06(火・休),14:04,甲府,2-1,横浜FC,小瀬,14521,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／テレビ山梨,11189
223,2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,岐阜,0-1,鳥栖,長良川,4347,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11190
224,2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,広島,0-1,仙台,広島ビ,13116,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11191
225,2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,徳島,2-3,草津,鳴門大塚,3247,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11192
226,2008,Ｊ１,第１２節第１日,05/10(土),14:05,川崎Ｆ,0-1,浦和,等々力,20335,スカパー！・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）,10902
227,2008,Ｊ１,第１２節第１日,05/10(土),14:05,大分,2-0,東京Ｖ,九石ド,16771,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ大分,10903
228,2008,Ｊ１,第１２節第１日,05/10(土),16:00,大宮,1-2,札幌,ＮＡＣＫ,6399,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／テレ玉（録）,10904
229,2008,Ｊ１,第１２節第１日,05/10(土),16:03,千葉,1-0,京都,フクアリ,10178,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10905
230,2008,Ｊ１,第１２節第１日,05/10(土),16:05,Ｆ東京,0-1,柏,味スタ,17122,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／ＴＯＫＹＯ　ＭＸ（録）,10906
231,2008,Ｊ１,第１２節第１日,05/10(土),19:03,名古屋,0-0,神戸,瑞穂陸,7353,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10908
232,2008,Ｊ１,第１２節第１日,05/10(土),19:04,新潟,1-0,磐田,東北電ス,33657,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ,10907
233,2008,Ｊ２,第１３節第１日,05/10(土),13:03,草津,1-3,Ｃ大阪,正田スタ,2301,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）,11194
234,2008,Ｊ２,第１３節第１日,05/10(土),13:04,山形,3-1,水戸,ＮＤスタ,3582,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11193
235,2008,Ｊ１,第１２節第２日,05/11(日),13:04,清水,1-0,鹿島,日本平,16195,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／静岡放送,10909
236,2008,Ｊ１,第１２節第２日,05/11(日),16:03,Ｇ大阪,2-2,横浜FM,万博,20773,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）,10910
237,2008,Ｊ２,第１３節第２日,05/11(日),13:03,福岡,0-3,広島,レベスタ,9217,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ福岡,11196
238,2008,Ｊ２,第１３節第２日,05/11(日),13:04,仙台,2-0,甲府,ユアスタ,12325,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／仙台放送,11195
239,2008,Ｊ２,第１３節第２日,05/11(日),16:03,横浜FC,1-0,愛媛,ニッパ球,2734,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）,11197
240,2008,Ｊ２,第１３節第２日,05/11(日),16:03,熊本,0-2,岐阜,熊本,4608,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11199
241,2008,Ｊ２,第１３節第２日,05/11(日),16:04,湘南,2-1,鳥栖,平塚,5023,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11198
242,2008,サテライトリーグ Ａグループ,第３日,05/11(日),14:00,柏,3-3,札幌,柏,1814,,
243,2008,サテライトリーグ Ｂグループ,第４日,05/11(日),14:00,東京Ｖ,0-3,大宮,ヴェルＧ,180,,
244,2008,サテライトリーグ Ｃグループ,第３日,05/11(日),15:00,浦和,2-0,草津,埼玉２,1460,,
245,2008,サテライトリーグ Ｅグループ,第６日,05/11(日),14:00,神戸,3-2,徳島,いぶき,150,,
246,2008,Ｊ１,第１３節第１日,05/17(土),13:04,札幌,1-3,名古屋,札幌ド,16631,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ北海道,10911
247,2008,Ｊ１,第１３節第１日,05/17(土),14:00,磐田,1-2,Ｆ東京,ヤマハ,10958,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ静岡,10913
248,2008,Ｊ１,第１３節第１日,05/17(土),14:04,浦和,2-3,Ｇ大阪,埼玉,57050,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ総合,10912
249,2008,Ｊ１,第１３節第１日,05/17(土),14:04,京都,1-0,横浜FM,鴨池,10903,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都（録）,10914
250,2008,Ｊ１,第１３節第１日,05/17(土),16:04,鹿島,1-1,柏,カシマ,20361,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10915
251,2008,Ｊ１,第１３節第１日,05/17(土),16:05,千葉,1-0,大分,フクアリ,11616,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ,10916
252,2008,Ｊ１,第１３節第１日,05/17(土),19:04,川崎Ｆ,2-3,大宮,等々力,14235,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ,10917
253,2008,Ｊ２,第１４節第１日,05/17(土),13:03,鳥栖,0-1,広島,ベアスタ,7897,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11200
254,2008,Ｊ２,第１４節第１日,05/17(土),16:04,Ｃ大阪,2-0,湘南,長居,6629,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11201
255,2008,Ｊ１,第１３節第２日,05/18(日),16:03,神戸,1-1,新潟,ホムスタ,9117,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,10919
256,2008,Ｊ１,第１３節第２日,05/18(日),18:03,東京Ｖ,4-1,清水,味スタ,11426,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ（録）／静岡第一テレビ（録）,10918
257,2008,Ｊ２,第１４節第２日,05/18(日),13:03,岐阜,0-1,草津,長良川,3035,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）,11203
258,2008,Ｊ２,第１４節第２日,05/18(日),13:04,仙台,3-2,山形,ユアスタ,16931,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ仙台／ＮＨＫ山形,11202
